"reporting_year","station_eu_code","date","NOX"
2020,"IT1897A",2020-06-08,2.773
2020,"IT1897A",2020-06-09,2.668
2020,"IT1897A",2020-06-10,1.515
2020,"IT1897A",2020-06-11,1.506
2020,"IT1897A",2020-06-12,2.238
2020,"IT1897A",2020-06-13,2.389
2020,"IT1897A",2020-06-14,0.778
2020,"IT1897A",2020-06-15,2.326
2020,"IT1897A",2020-06-16,3.099
2020,"IT1897A",2020-06-17,1.867
2020,"IT1897A",2020-06-18,1.467
2020,"IT1897A",2020-06-19,4.114
2020,"IT1897A",2020-06-20,2.462
2020,"IT1897A",2020-06-21,1.605
2020,"IT1897A",2020-06-22,1.806
2020,"IT1897A",2020-06-23,8.564
2020,"IT1897A",2020-06-24,5.668
2020,"IT1897A",2020-06-25,4.389
2020,"IT1897A",2020-06-26,4.975
2020,"IT1897A",2020-06-27,3.441
2020,"IT1897A",2020-06-28,2.854
2020,"IT1897A",2020-06-29,2.608
2020,"IT1897A",2020-06-30,3.036
2020,"IT1193A",2020-01-01,8.069
2020,"IT1193A",2020-01-02,9.115
2020,"IT1193A",2020-01-03,7.925
2020,"IT1193A",2020-01-04,8.565
2020,"IT1193A",2020-01-05,7.317
2020,"IT1193A",2020-01-06,5.728
2020,"IT1193A",2020-01-07,7.765
2020,"IT1193A",2020-01-08,9.963
2020,"IT1193A",2020-01-09,8.465
2020,"IT1193A",2020-01-10,8.686
2020,"IT1193A",2020-01-11,11.203
2020,"IT1193A",2020-01-12,10.053
2020,"IT1193A",2020-01-13,13.315
2020,"IT1193A",2020-01-14,17
2020,"IT1193A",2020-01-15,12.579
2020,"IT1193A",2020-01-16,7.45
2020,"IT1193A",2020-01-17,0
2020,"IT1193A",2020-01-18,0
2020,"IT1193A",2020-01-19,0
2020,"IT1193A",2020-01-20,0
2020,"IT1193A",2020-01-21,10.535
2020,"IT1193A",2020-01-22,10.182
2020,"IT1193A",2020-01-23,5.943
2020,"IT1193A",2020-01-24,8.634
2020,"IT1193A",2020-01-25,6.394
2020,"IT1193A",2020-01-26,7.914
2020,"IT1193A",2020-01-27,6.491
2020,"IT1193A",2020-01-28,4.828
2020,"IT1193A",2020-01-29,5.056
2020,"IT1193A",2020-01-30,5.566
2020,"IT1193A",2020-01-31,4.999
2020,"IT1193A",2020-02-01,5.999
2020,"IT1193A",2020-02-02,5.871
2020,"IT1193A",2020-02-03,5.491
2020,"IT1193A",2020-02-04,5.438
2020,"IT1193A",2020-02-05,4.341
2020,"IT1193A",2020-02-06,3.382
2020,"IT1193A",2020-02-07,4.117
2020,"IT1193A",2020-02-08,5.625
2020,"IT1193A",2020-02-09,3.656
2020,"IT1193A",2020-02-10,4.23
2020,"IT1193A",2020-02-11,4.394
2020,"IT1193A",2020-02-12,6.101
2020,"IT1193A",2020-02-13,6.148
2020,"IT1193A",2020-02-14,6.706
2020,"IT1193A",2020-02-15,5.93
