"reporting_year","station_eu_code","date","SO2"
2020,"IT2059A",2020-06-28,0.1724
2020,"IT2059A",2020-06-29,2.0734
2020,"IT2059A",2020-06-30,0.2083
2020,"IT1397A",2020-01-01,4.8485
2020,"IT1397A",2020-01-02,7.6581
2020,"IT1397A",2020-01-03,5.58
2020,"IT1397A",2020-01-04,22.9932
2020,"IT1397A",2020-01-05,10.6072
2020,"IT1397A",2020-01-06,3.219
2020,"IT1397A",2020-01-07,8.393
2020,"IT1397A",2020-01-08,1.7477
2020,"IT1397A",2020-01-09,3.9872
2020,"IT1397A",2020-01-10,2.5095
2020,"IT1397A",2020-01-11,4.3627
2020,"IT1397A",2020-01-12,2.2877
2020,"IT1397A",2020-01-13,4.1237
2020,"IT1397A",2020-01-14,6.7235
2020,"IT1397A",2020-01-15,4.0695
2020,"IT1397A",2020-01-16,6.0907
2020,"IT1397A",2020-01-17,5.0273
2020,"IT1397A",2020-01-18,6.6014
2020,"IT1397A",2020-01-19,1.5903
2020,"IT1397A",2020-01-20,0.0775
2020,"IT1397A",2020-01-21,0.0415
2020,"IT1397A",2020-01-22,0.2231
2020,"IT1397A",2020-01-23,0.0737
2020,"IT1397A",2020-01-24,1.0704
2020,"IT1397A",2020-01-25,0
2020,"IT1397A",2020-01-28,3.2059
2020,"IT1397A",2020-01-29,1.2901
2020,"IT1397A",2020-01-30,9.2354
2020,"IT1397A",2020-01-31,11.8816
2020,"IT1397A",2020-02-01,34.4121
2020,"IT1397A",2020-02-02,35.1981
2020,"IT1397A",2020-02-03,42.8424
2020,"IT1397A",2020-02-04,35.2406
2020,"IT1397A",2020-02-05,22.9022
2020,"IT1397A",2020-02-06,4.8732
2020,"IT1397A",2020-02-07,11.8027
2020,"IT1397A",2020-02-08,3.4902
2020,"IT1397A",2020-02-09,9.767
2020,"IT1397A",2020-02-10,4.4337
2020,"IT1397A",2020-02-11,61.4354
2020,"IT1397A",2020-02-12,43.7303
2020,"IT1397A",2020-02-13,16.2885
2020,"IT1397A",2020-02-14,73.7436
2020,"IT1397A",2020-02-15,8.3064
2020,"IT1397A",2020-02-16,8.9957
2020,"IT1397A",2020-02-17,4.9803
2020,"IT1397A",2020-02-18,48.0948
2020,"IT1397A",2020-02-19,20.4667
2020,"IT1397A",2020-02-20,34.2397
2020,"IT1397A",2020-02-21,32.3994
2020,"IT1397A",2020-02-22,5.5004
2020,"IT1397A",2020-02-23,49.9714
2020,"IT1397A",2020-02-24,100.8243
2020,"IT1397A",2020-02-25,47.202
2020,"IT1397A",2020-02-26,24.5603
2020,"IT1397A",2020-02-27,2.977
2020,"IT1397A",2020-02-28,29.7912
2020,"IT1397A",2020-02-29,1.2686
2020,"IT1397A",2020-03-01,1.5835
2020,"IT1397A",2020-03-02,2.4947
2020,"IT1397A",2020-03-03,0.8937
2020,"IT1397A",2020-03-04,44.5274
2020,"IT1397A",2020-03-05,18.0694
2020,"IT1397A",2020-03-06,21.1177
2020,"IT1397A",2020-03-07,24.849
2020,"IT1397A",2020-03-08,32.6005
2020,"IT1397A",2020-03-09,7.1283
2020,"IT1397A",2020-03-10,35.5849
2020,"IT1397A",2020-03-11,35.8223
2020,"IT1397A",2020-03-12,9.8408
2020,"IT1397A",2020-03-13,7.4448
2020,"IT1397A",2020-03-14,42.6294
2020,"IT1397A",2020-03-15,5.8207
2020,"IT1397A",2020-03-16,1.0423
2020,"IT1397A",2020-03-17,0.6667
2020,"IT1397A",2020-03-18,2.2837
2020,"IT1397A",2020-03-19,4.2716
2020,"IT1397A",2020-03-20,1.0559
2020,"IT1397A",2020-03-21,1.2385
2020,"IT1397A",2020-03-22,1.4073
2020,"IT1397A",2020-03-23,5.3662
2020,"IT1397A",2020-03-24,0.7077
2020,"IT1397A",2020-03-25,7.4296
2020,"IT1397A",2020-03-26,26.8345
2020,"IT1397A",2020-03-27,24.9532
2020,"IT1397A",2020-03-28,3.4788
2020,"IT1397A",2020-03-29,4.685
2020,"IT1397A",2020-03-30,13.7267
2020,"IT1397A",2020-03-31,8.1911
2020,"IT1397A",2020-04-01,1.7584
2020,"IT1397A",2020-04-02,0.751
2020,"IT1397A",2020-04-03,1.7923
2020,"IT1397A",2020-04-04,9.1959
2020,"IT1397A",2020-04-05,7.1352
2020,"IT1397A",2020-04-06,5.9399
2020,"IT1397A",2020-04-07,11.3397
2020,"IT1397A",2020-04-08,3.86
2020,"IT1397A",2020-04-09,9.1891
2020,"IT1397A",2020-04-10,6.617
2020,"IT1397A",2020-04-11,14.3683
2020,"IT1397A",2020-04-12,8.5626
2020,"IT1397A",2020-04-13,0.9513
2020,"IT1397A",2020-04-14,2.8878
2020,"IT1397A",2020-04-15,0.8116
2020,"IT1397A",2020-04-16,1.32
2020,"IT1397A",2020-04-17,0.7435
2020,"IT1397A",2020-04-18,0.8675
2020,"IT1397A",2020-04-19,2.5324
2020,"IT1397A",2020-04-20,1.223
2020,"IT1397A",2020-04-21,14.6752
2020,"IT1397A",2020-04-22,7.3106
2020,"IT1397A",2020-04-23,3.9029
2020,"IT1397A",2020-04-24,0.6898
2020,"IT1397A",2020-04-25,3.2908
2020,"IT1397A",2020-04-26,3.1017
2020,"IT1397A",2020-04-27,12.2583
2020,"IT1397A",2020-04-28,2.2254
2020,"IT1397A",2020-04-29,3.6076
2020,"IT1397A",2020-04-30,43.5177
2020,"IT1397A",2020-05-01,7.6433
2020,"IT1397A",2020-05-02,42.119
2020,"IT1397A",2020-05-03,64.8502
2020,"IT1397A",2020-05-04,7.583
2020,"IT1397A",2020-05-05,0.4655
2020,"IT1397A",2020-05-06,28.6859
2020,"IT1397A",2020-05-07,5.8638
2020,"IT1397A",2020-05-08,1.266
2020,"IT1397A",2020-05-09,2.0637
2020,"IT1397A",2020-05-10,2.5696
2020,"IT1397A",2020-05-11,3.7964
2020,"IT1397A",2020-05-12,1.2626
2020,"IT1397A",2020-05-13,3.928
2020,"IT1397A",2020-05-14,0.9913
2020,"IT1397A",2020-05-15,5.8816
2020,"IT1397A",2020-05-16,8.7206
2020,"IT1397A",2020-05-17,14.2816
2020,"IT1397A",2020-05-18,5.9059
2020,"IT1397A",2020-05-19,2.9345
2020,"IT1397A",2020-05-20,8.7055
2020,"IT1397A",2020-05-21,14.2389
2020,"IT1397A",2020-05-22,11.1151
2020,"IT1397A",2020-05-23,4.3714
2020,"IT1397A",2020-05-24,35.7615
