"reporting_year","station_eu_code","date","NOX"
2020,"IT1798A",2020-04-10,22.7678
2020,"IT1798A",2020-04-11,20.6241
2020,"IT1798A",2020-04-12,20.0475
2020,"IT1798A",2020-04-13,15.912
2020,"IT1798A",2020-04-14,17.7881
2020,"IT1798A",2020-04-15,12.8719
2020,"IT1798A",2020-04-16,13.0569
2020,"IT1798A",2020-04-17,14.0182
2020,"IT1798A",2020-04-18,15.1536
2020,"IT1798A",2020-04-19,12.9344
2020,"IT1798A",2020-04-20,18.3827
2020,"IT1798A",2020-04-21,15.2352
2020,"IT1798A",2020-04-22,14.4298
2020,"IT1798A",2020-04-23,15.7803
2020,"IT1798A",2020-04-24,18.8977
2020,"IT1798A",2020-04-25,11.3039
2020,"IT1798A",2020-04-26,14.0973
2020,"IT1798A",2020-04-27,14.3373
2020,"IT1798A",2020-04-28,7.0955
2020,"IT1798A",2020-04-29,6.4818
2020,"IT1798A",2020-04-30,9.9301
2020,"IT1798A",2020-05-01,6.5394
2020,"IT1798A",2020-05-02,11.4342
2020,"IT1798A",2020-05-03,10.6401
2020,"IT1798A",2020-05-04,14.0172
2020,"IT1798A",2020-05-05,11.6014
2020,"IT1798A",2020-05-06,10.0502
2020,"IT1798A",2020-05-07,9.5205
2020,"IT1798A",2020-05-08,13.4353
2020,"IT1798A",2020-05-09,14.0969
2020,"IT1798A",2020-05-10,12.4229
2020,"IT1798A",2020-05-11,11.271
2020,"IT1798A",2020-05-12,8.3197
2020,"IT1798A",2020-05-13,10.194
2020,"IT1798A",2020-05-14,11.0464
2020,"IT1798A",2020-05-15,10.2652
2020,"IT1798A",2020-05-16,16.5233
2020,"IT1798A",2020-05-17,12.5103
2020,"IT1798A",2020-05-18,15.1049
2020,"IT1798A",2020-05-19,15.1657
2020,"IT1798A",2020-05-20,15.7149
2020,"IT1798A",2020-05-21,11.3722
2020,"IT1798A",2020-05-22,19.8196
2020,"IT1798A",2020-05-23,17.9992
2020,"IT1798A",2020-05-24,14.7041
2020,"IT1798A",2020-05-25,19.4018
2020,"IT1798A",2020-05-26,16.3819
2020,"IT1798A",2020-05-27,17.3612
2020,"IT1798A",2020-05-28,19.1236
2020,"IT1798A",2020-05-29,22.5937
2020,"IT1798A",2020-05-30,20.6619
2020,"IT1798A",2020-05-31,16.5282
2020,"IT1798A",2020-06-01,16.7295
2020,"IT1798A",2020-06-02,17.9653
2020,"IT1798A",2020-06-03,19.6836
2020,"IT1798A",2020-06-04,14.1438
2020,"IT1798A",2020-06-05,14.4408
2020,"IT1798A",2020-06-06,17.9827
2020,"IT1798A",2020-06-07,12.6042
2020,"IT1798A",2020-06-08,18.0469
2020,"IT1798A",2020-06-09,15.9684
2020,"IT1798A",2020-06-10,13.1881
2020,"IT1798A",2020-06-11,15.0592
2020,"IT1798A",2020-06-12,20.8967
2020,"IT1798A",2020-06-13,16.5156
