"reporting_year","station_eu_code","date","C6H6"
2020,"IT1491A",2020-05-03,0.1
2020,"IT1491A",2020-05-04,0.2
2020,"IT1491A",2020-05-05,0.2913
2020,"IT1491A",2020-05-06,0.2783
2020,"IT1491A",2020-05-07,0.1
2020,"IT1491A",2020-05-08,0.2261
2020,"IT1491A",2020-05-09,0.3261
2020,"IT1491A",2020-05-10,0.3783
2020,"IT1491A",2020-05-11,0.2043
2020,"IT1491A",2020-05-12,0.1174
2020,"IT1491A",2020-05-13,0.2826
2020,"IT1491A",2020-05-14,0.4435
2020,"IT1491A",2020-05-15,0.4913
2020,"IT1491A",2020-05-16,0.5783
2020,"IT1491A",2020-05-17,0.2826
2020,"IT1491A",2020-05-18,0.313
2020,"IT1491A",2020-05-19,0.1783
2020,"IT1491A",2020-05-20,0.2217
2020,"IT1491A",2020-05-21,0.1087
2020,"IT1491A",2020-05-22,0.2
2020,"IT1491A",2020-05-23,0.3391
2020,"IT1491A",2020-05-24,0.1522
2020,"IT1491A",2020-05-25,0.1261
2020,"IT1491A",2020-05-26,0.1
2020,"IT1491A",2020-05-27,0.1
2020,"IT1491A",2020-05-28,0.3217
2020,"IT1491A",2020-05-29,0.3913
2020,"IT1491A",2020-05-30,0.2348
2020,"IT1491A",2020-05-31,0.113
2020,"IT1491A",2020-06-01,0.2174
2020,"IT1491A",2020-06-02,0.1913
2020,"IT1491A",2020-06-03,0.4174
2020,"IT1491A",2020-06-04,0.2783
2020,"IT1491A",2020-06-05,0.2478
2020,"IT1491A",2020-06-06,0.3304
2020,"IT1491A",2020-06-07,0.1565
2020,"IT1491A",2020-06-08,0.2174
2020,"IT1491A",2020-06-09,0.2304
2020,"IT1491A",2020-06-10,0.2783
2020,"IT1491A",2020-06-11,0.3304
2020,"IT1491A",2020-06-12,0.4217
2020,"IT1491A",2020-06-13,0.3217
2020,"IT1491A",2020-06-14,0.1217
2020,"IT1491A",2020-06-15,0.2348
2020,"IT1491A",2020-06-16,0.2739
2020,"IT1491A",2020-06-17,0.2043
2020,"IT1491A",2020-06-18,0.2478
2020,"IT1491A",2020-06-19,0.313
2020,"IT1491A",2020-06-20,0.2739
2020,"IT1491A",2020-06-21,0.1609
2020,"IT1491A",2020-06-22,0.1565
2020,"IT1491A",2020-06-23,0.1348
2020,"IT1491A",2020-06-24,0.8706
2020,"IT1491A",2020-06-25,1.3696
2020,"IT1491A",2020-06-26,1.1217
2020,"IT1491A",2020-06-27,1.3609
2020,"IT1491A",2020-06-28,1.2
2020,"IT1491A",2020-06-29,1.1261
2020,"IT1491A",2020-06-30,0.9087
2020,"IT1493A",2020-01-01,0.6
2020,"IT1493A",2020-01-02,1.1783
2020,"IT1493A",2020-01-03,1.5348
2020,"IT1493A",2020-01-04,1.4043
2020,"IT1493A",2020-01-05,1.1783
2020,"IT1493A",2020-01-06,0.2435
2020,"IT1493A",2020-01-07,0.4609
2020,"IT1493A",2020-01-08,0.3087
2020,"IT1493A",2020-01-09,0.3478
2020,"IT1493A",2020-01-10,0.3913
2020,"IT1493A",2020-01-11,0.287
2020,"IT1493A",2020-01-12,0.2
2020,"IT1493A",2020-01-13,0.3261
2020,"IT1493A",2020-01-14,0.287
2020,"IT1493A",2020-01-16,3.0111
2020,"IT1493A",2020-01-17,4.1609
2020,"IT1493A",2020-01-18,5.4652
2020,"IT1493A",2020-01-19,4.4435
2020,"IT1493A",2020-01-20,0.9696
2020,"IT1493A",2020-01-21,1.5609
2020,"IT1493A",2020-01-22,6.0304
2020,"IT1493A",2020-01-23,5.3087
2020,"IT1493A",2020-01-24,3.087
2020,"IT1493A",2020-01-25,2.6696
2020,"IT1493A",2020-01-26,5.4261
2020,"IT1493A",2020-01-27,3.6174
