"reporting_year","station_eu_code","date","value"
2020,"IT2282A","2020-08-22",12
2020,"IT2282A","2020-08-23",10
2020,"IT2282A","2020-08-24",7
2020,"IT2282A","2020-08-25",8
2020,"IT2282A","2020-08-26",9
2020,"IT2282A","2020-08-27",12
2020,"IT2282A","2020-08-28",12
2020,"IT2282A","2020-08-29",7
2020,"IT2282A","2020-08-30",5
2020,"IT2282A","2020-08-31",6
2020,"IT2120A","2020-01-01",65
2020,"IT2120A","2020-01-02",44
2020,"IT2120A","2020-01-03",63
2020,"IT2120A","2020-01-04",57
2020,"IT2120A","2020-01-05",35
2020,"IT2120A","2020-01-06",45
2020,"IT2120A","2020-01-07",66
2020,"IT2120A","2020-01-08",56
2020,"IT2120A","2020-01-09",70
2020,"IT2120A","2020-01-10",51
2020,"IT2120A","2020-01-11",49
2020,"IT2120A","2020-01-12",43
2020,"IT2120A","2020-01-13",62
2020,"IT2120A","2020-01-14",76
2020,"IT2120A","2020-01-15",66
2020,"IT2120A","2020-01-16",69
2020,"IT2120A","2020-01-17",49
2020,"IT2120A","2020-01-18",18
2020,"IT2120A","2020-01-19",23
2020,"IT2120A","2020-01-20",15
2020,"IT2120A","2020-01-21",33
2020,"IT2120A","2020-01-22",56
2020,"IT2120A","2020-01-23",56
2020,"IT2120A","2020-01-24",73
2020,"IT2120A","2020-01-25",68
2020,"IT2120A","2020-01-26",72
2020,"IT2120A","2020-01-27",69
2020,"IT2120A","2020-01-28",50
2020,"IT2120A","2020-01-29",13
2020,"IT2120A","2020-01-30",28
2020,"IT2120A","2020-01-31",36
2020,"IT2120A","2020-02-01",50
2020,"IT2120A","2020-02-02",36
2020,"IT2120A","2020-02-03",31
2020,"IT2120A","2020-02-04",8
2020,"IT2120A","2020-02-05",NA
2020,"IT2120A","2020-02-06",NA
2020,"IT2120A","2020-02-07",NA
2020,"IT2120A","2020-02-08",32
2020,"IT2120A","2020-02-09",50
2020,"IT2120A","2020-02-10",49
2020,"IT2120A","2020-02-11",2
2020,"IT2120A","2020-02-12",5
2020,"IT2120A","2020-02-13",21
