"reporting_year","station_eu_code","date","O3"
2020,"IT1397A",2020-04-29,57.282
2020,"IT1397A",2020-04-30,52.6366
2020,"IT1397A",2020-05-01,55.3741
2020,"IT1397A",2020-05-02,38.9054
2020,"IT1397A",2020-05-03,32.6235
2020,"IT1397A",2020-05-04,32.188
2020,"IT1397A",2020-05-05,45.2004
2020,"IT1397A",2020-05-06,43.9411
2020,"IT1397A",2020-05-07,58.4737
2020,"IT1397A",2020-05-08,71.4242
2020,"IT1397A",2020-05-09,75.3186
2020,"IT1397A",2020-05-10,61.7057
2020,"IT1397A",2020-05-11,51.8141
2020,"IT1397A",2020-05-12,58.7833
2020,"IT1397A",2020-05-13,62.8787
2020,"IT1397A",2020-05-14,57.7083
2020,"IT1397A",2020-05-15,66.6764
2020,"IT1397A",2020-05-16,59.7038
2020,"IT1397A",2020-05-17,54.4691
2020,"IT1397A",2020-05-18,49.1038
2020,"IT1397A",2020-05-19,57.0942
2020,"IT1397A",2020-05-20,61.4845
2020,"IT1397A",2020-05-21,58.5369
2020,"IT1397A",2020-05-22,51.4035
2020,"IT1397A",2020-05-23,53.4814
2020,"IT1397A",2020-05-24,52.1169
2020,"IT1397A",2020-05-25,48.181
2020,"IT1397A",2020-05-26,43.681
2020,"IT1397A",2020-05-27,50.3869
2020,"IT1397A",2020-05-28,57.8281
2020,"IT1397A",2020-05-29,59.9341
2020,"IT1397A",2020-05-30,59.0863
2020,"IT1397A",2020-05-31,53.9685
2020,"IT1397A",2020-06-01,58.117
2020,"IT1397A",2020-06-02,47.9579
2020,"IT1397A",2020-06-03,51.6913
2020,"IT1397A",2020-06-04,66.0501
2020,"IT1397A",2020-06-05,64.827
2020,"IT1397A",2020-06-06,54.694
2020,"IT1397A",2020-06-07,50.0433
2020,"IT1397A",2020-06-08,43.5442
2020,"IT1397A",2020-06-09,51.5409
2020,"IT1397A",2020-06-10,51.5051
2020,"IT1397A",2020-06-11,51.7082
2020,"IT1397A",2020-06-12,57.7042
2020,"IT1397A",2020-06-13,40.2182
2020,"IT1397A",2020-06-14,50.8318
2020,"IT1397A",2020-06-15,56.7744
2020,"IT1397A",2020-06-16,48.2572
2020,"IT1397A",2020-06-17,45.9556
2020,"IT1397A",2020-06-18,51.3102
2020,"IT1397A",2020-06-19,48.1511
2020,"IT1397A",2020-06-20,55.0496
2020,"IT1397A",2020-06-21,50.5016
2020,"IT1397A",2020-06-22,56.2975
2020,"IT1397A",2020-06-23,50.2964
2020,"IT1397A",2020-06-24,53.2138
2020,"IT1397A",2020-06-25,62.4402
2020,"IT1397A",2020-06-26,51.3064
2020,"IT1397A",2020-06-27,56.9022
2020,"IT1397A",2020-06-28,48.9597
2020,"IT1397A",2020-06-29,51.6158
2020,"IT1397A",2020-06-30,52.1057
2020,"IT2049A",2020-01-01,21.1746
2020,"IT2049A",2020-01-02,17.5408
2020,"IT2049A",2020-01-03,10.4765
2020,"IT2049A",2020-01-04,26.9363
2020,"IT2049A",2020-01-05,28.6086
2020,"IT2049A",2020-01-06,17.5665
2020,"IT2049A",2020-01-07,17.6786
2020,"IT2049A",2020-01-08,21.8992
2020,"IT2049A",2020-01-09,15.5763
2020,"IT2049A",2020-01-10,22.4891
2020,"IT2049A",2020-01-11,20.2628
2020,"IT2049A",2020-01-12,20.0791
2020,"IT2049A",2020-01-13,18.2638
2020,"IT2049A",2020-01-14,18.8337
2020,"IT2049A",2020-01-15,16.8943
2020,"IT2049A",2020-01-16,12.5295
2020,"IT2049A",2020-01-17,23.1377
2020,"IT2049A",2020-01-18,40.155
2020,"IT2049A",2020-01-19,31.3394
2020,"IT2049A",2020-01-20,61.3014
2020,"IT2049A",2020-01-21,64.37
2020,"IT2049A",2020-01-22,60.0335
2020,"IT2049A",2020-01-23,61.7384
2020,"IT2049A",2020-01-24,46.4383
2020,"IT2049A",2020-01-25,16.9098
2020,"IT2049A",2020-01-26,23.8658
2020,"IT2049A",2020-01-27,25.8591
2020,"IT2049A",2020-01-28,40.8528
2020,"IT2049A",2020-01-29,31.0918
2020,"IT2049A",2020-01-30,30.3271
2020,"IT2049A",2020-01-31,19.4444
2020,"IT2049A",2020-02-01,22.747
2020,"IT2049A",2020-02-02,37.6741
2020,"IT2049A",2020-02-03,36.6713
2020,"IT2049A",2020-02-04,47.7994
2020,"IT2049A",2020-02-05,49.1377
2020,"IT2049A",2020-02-06,31.8333
2020,"IT2049A",2020-02-07,27.6623
2020,"IT2049A",2020-02-08,33.0765
2020,"IT2049A",2020-02-09,28.0262
2020,"IT2049A",2020-02-10,33.9518
2020,"IT2049A",2020-02-11,43.7285
2020,"IT2049A",2020-02-12,46.2845
2020,"IT2049A",2020-02-13,24.6248
2020,"IT2049A",2020-02-14,37.6631
2020,"IT2049A",2020-02-15,31.2744
2020,"IT2049A",2020-02-16,29.2597
2020,"IT2049A",2020-02-17,28.7522
2020,"IT2049A",2020-02-18,35.2307
2020,"IT2049A",2020-02-19,48.1798
2020,"IT2049A",2020-02-20,43.9026
2020,"IT2049A",2020-02-21,39.3424
2020,"IT2049A",2020-02-22,42.9964
2020,"IT2049A",2020-02-23,37.3508
2020,"IT2049A",2020-02-24,52.5879
2020,"IT2049A",2020-02-25,48.7983
2020,"IT2049A",2020-02-26,55.4156
2020,"IT2049A",2020-02-27,52.0108
2020,"IT2049A",2020-02-28,51.6518
2020,"IT2049A",2020-02-29,39.1243
2020,"IT2049A",2020-03-01,32.4437
2020,"IT2049A",2020-03-02,37.067
2020,"IT2049A",2020-03-03,52.148
2020,"IT2049A",2020-03-04,47.5813
2020,"IT2049A",2020-03-05,48.523
2020,"IT2049A",2020-03-06,48.0491
2020,"IT2049A",2020-03-07,52.3523
2020,"IT2049A",2020-03-08,51.3342
2020,"IT2049A",2020-03-09,36.0173
2020,"IT2049A",2020-03-10,51.7738
2020,"IT2049A",2020-03-11,41.2784
2020,"IT2049A",2020-03-12,34.3226
2020,"IT2049A",2020-03-13,41.8613
2020,"IT2049A",2020-03-14,56.0294
2020,"IT2049A",2020-03-15,55.9696
2020,"IT2049A",2020-03-16,53.8551
2020,"IT2049A",2020-03-17,63.6288
2020,"IT2049A",2020-03-18,47.5421
2020,"IT2049A",2020-03-19,48.5301
2020,"IT2049A",2020-03-20,71.0277
2020,"IT2049A",2020-03-21,70.9009
2020,"IT2049A",2020-03-22,51.1815
2020,"IT2049A",2020-03-23,39.1055
2020,"IT2049A",2020-03-24,49.62
2020,"IT2049A",2020-03-25,60.0224
2020,"IT2049A",2020-03-26,56.0592
2020,"IT2049A",2020-03-27,30.2521
2020,"IT2049A",2020-03-28,44.6638
2020,"IT2049A",2020-03-29,33.6906
2020,"IT2049A",2020-03-30,43.6737
2020,"IT2049A",2020-03-31,49.6031
2020,"IT2049A",2020-04-01,52.591
2020,"IT2049A",2020-04-02,54.4249
2020,"IT2049A",2020-04-03,40.0109
2020,"IT2049A",2020-04-04,45.9859
2020,"IT2049A",2020-04-05,53.1171
2020,"IT2049A",2020-04-06,50.9819
2020,"IT2049A",2020-04-07,52.0765
2020,"IT2049A",2020-04-08,58.7478
2020,"IT2049A",2020-04-09,60.6916
2020,"IT2049A",2020-04-10,56.349
2020,"IT2049A",2020-04-11,56.6933
2020,"IT2049A",2020-04-12,65.2411
2020,"IT2049A",2020-04-13,72.6219
2020,"IT2049A",2020-04-14,57.5436
2020,"IT2049A",2020-04-15,53.2562
2020,"IT2049A",2020-04-16,57.4407
2020,"IT2049A",2020-04-17,61.2563
2020,"IT2049A",2020-04-18,59.0157
2020,"IT2049A",2020-04-19,47.8703
2020,"IT2049A",2020-04-20,51.9871
2020,"IT2049A",2020-04-21,43.5341
2020,"IT2049A",2020-04-22,44.4558
2020,"IT2049A",2020-04-23,48.7921
2020,"IT2049A",2020-04-24,47.2914
2020,"IT2049A",2020-04-25,50.9632
2020,"IT2049A",2020-04-26,42.0858
2020,"IT2049A",2020-04-27,40.023
2020,"IT2049A",2020-04-28,45.5154
2020,"IT2049A",2020-04-29,51.4258
2020,"IT2049A",2020-04-30,52.7215
2020,"IT2049A",2020-05-01,53.1323
2020,"IT2049A",2020-05-02,34.5763
