"reporting_year","station_eu_code","date","value"
2020,"IT0956A",2020-04-25,11
2020,"IT0956A",2020-04-26,10
2020,"IT0956A",2020-04-27,10
2020,"IT0956A",2020-04-28,10
2020,"IT0956A",2020-04-29,6
2020,"IT0956A",2020-04-30,7
2020,"IT0956A",2020-05-01,5
2020,"IT0956A",2020-05-02,6
2020,"IT0956A",2020-05-03,7
2020,"IT0956A",2020-05-04,7
2020,"IT0956A",2020-05-05,9
2020,"IT0956A",2020-05-06,8
2020,"IT0956A",2020-05-07,9
2020,"IT0956A",2020-05-08,10
2020,"IT0956A",2020-05-09,11
2020,"IT0956A",2020-05-10,12
2020,"IT0956A",2020-05-11,8
2020,"IT0956A",2020-05-12,6
2020,"IT0956A",2020-05-13,15
2020,"IT0956A",2020-05-14,19
2020,"IT0956A",2020-05-15,10
2020,"IT0956A",2020-05-16,13
2020,"IT0956A",2020-05-17,15
2020,"IT0956A",2020-05-18,15
2020,"IT0956A",2020-05-20,14
2020,"IT0956A",2020-05-21,8
2020,"IT0956A",2020-05-22,9
2020,"IT0956A",2020-05-23,8
2020,"IT0956A",2020-05-24,8
2020,"IT0956A",2020-05-25,9
2020,"IT0956A",2020-05-26,6
2020,"IT0956A",2020-05-27,4
2020,"IT0956A",2020-05-28,8
2020,"IT0956A",2020-05-29,9
2020,"IT0956A",2020-05-30,8
2020,"IT0956A",2020-05-31,13
2020,"IT0956A",2020-06-01,8
2020,"IT0956A",2020-06-02,8
2020,"IT0956A",2020-06-03,6
2020,"IT0956A",2020-06-04,8
2020,"IT0956A",2020-06-05,11
2020,"IT0956A",2020-06-06,6
2020,"IT0956A",2020-06-07,8
2020,"IT0956A",2020-06-08,8
2020,"IT0956A",2020-06-09,5
2020,"IT0956A",2020-06-10,9
2020,"IT0956A",2020-06-11,6
2020,"IT0956A",2020-06-12,6
2020,"IT0956A",2020-06-13,8
2020,"IT0956A",2020-06-14,6
2020,"IT0956A",2020-06-15,6
2020,"IT0956A",2020-06-16,5
2020,"IT0956A",2020-06-17,6
2020,"IT0956A",2020-06-18,5
2020,"IT0956A",2020-06-19,7
2020,"IT0956A",2020-06-20,8
2020,"IT0956A",2020-06-21,6
2020,"IT0956A",2020-06-22,0
2020,"IT0956A",2020-06-24,9
2020,"IT0956A",2020-06-25,10
2020,"IT0956A",2020-06-26,10
2020,"IT0956A",2020-06-27,14
2020,"IT0956A",2020-06-28,11
2020,"IT0956A",2020-06-29,10
2020,"IT0956A",2020-06-30,9
2020,"IT0889A",2020-01-01,89
2020,"IT0889A",2020-01-03,67
2020,"IT0889A",2020-01-04,58
2020,"IT0889A",2020-01-05,32
2020,"IT0889A",2020-01-06,33
2020,"IT0889A",2020-01-07,67
2020,"IT0889A",2020-01-08,77
2020,"IT0889A",2020-01-09,71
2020,"IT0889A",2020-01-10,68
2020,"IT0889A",2020-01-11,82
2020,"IT0889A",2020-01-12,71
2020,"IT0889A",2020-01-13,61
2020,"IT0889A",2020-01-14,78
2020,"IT0889A",2020-01-15,83
2020,"IT0889A",2020-01-16,71
2020,"IT0889A",2020-01-17,64
2020,"IT0889A",2020-01-18,63
2020,"IT0889A",2020-01-19,33
2020,"IT0889A",2020-01-20,25
2020,"IT0889A",2020-01-21,54
2020,"IT0889A",2020-01-22,55
2020,"IT0889A",2020-01-23,66
2020,"IT0889A",2020-01-24,70
2020,"IT0889A",2020-01-25,37
2020,"IT0889A",2020-01-26,32
2020,"IT0889A",2020-01-27,39
2020,"IT0889A",2020-01-28,29
2020,"IT0889A",2020-01-29,21
2020,"IT0889A",2020-01-30,33
2020,"IT0889A",2020-01-31,50
2020,"IT0889A",2020-02-01,75
2020,"IT0889A",2020-02-02,33
2020,"IT0889A",2020-02-03,35
2020,"IT0889A",2020-02-04,25
2020,"IT0889A",2020-02-06,20
2020,"IT0889A",2020-02-07,40
2020,"IT0889A",2020-02-08,59
2020,"IT0889A",2020-02-09,55
2020,"IT0889A",2020-02-10,45
2020,"IT0889A",2020-02-11,31
2020,"IT0889A",2020-02-12,20
2020,"IT0889A",2020-02-13,34
2020,"IT0889A",2020-02-14,23
2020,"IT0889A",2020-02-15,32
2020,"IT0889A",2020-02-16,42
2020,"IT0889A",2020-02-17,38
2020,"IT0889A",2020-02-18,28
2020,"IT0889A",2020-02-19,18
2020,"IT0889A",2020-02-20,19
2020,"IT0889A",2020-02-21,28
2020,"IT0889A",2020-02-22,28
2020,"IT0889A",2020-02-23,29
2020,"IT0889A",2020-02-24,27
2020,"IT0889A",2020-02-25,29
2020,"IT0889A",2020-02-26,17
2020,"IT0889A",2020-02-27,9
2020,"IT0889A",2020-02-28,15
2020,"IT0889A",2020-02-29,22
2020,"IT0889A",2020-03-01,15
2020,"IT0889A",2020-03-02,7
2020,"IT0889A",2020-03-03,9
2020,"IT0889A",2020-03-04,13
2020,"IT0889A",2020-03-05,17
2020,"IT0889A",2020-03-06,9
2020,"IT0889A",2020-03-07,12
2020,"IT0889A",2020-03-08,12
2020,"IT0889A",2020-03-09,20
2020,"IT0889A",2020-03-10,22
2020,"IT0889A",2020-03-11,26
2020,"IT0889A",2020-03-12,20
2020,"IT0889A",2020-03-13,33
2020,"IT0889A",2020-03-14,32
2020,"IT0889A",2020-03-15,27
2020,"IT0889A",2020-03-16,21
2020,"IT0889A",2020-03-17,30
2020,"IT0889A",2020-03-18,34
2020,"IT0889A",2020-03-19,38
2020,"IT0889A",2020-03-20,40
2020,"IT0889A",2020-03-21,40
2020,"IT0889A",2020-03-22,38
2020,"IT0889A",2020-03-23,19
2020,"IT0889A",2020-03-24,15
2020,"IT0889A",2020-03-25,20
2020,"IT0889A",2020-03-26,10
2020,"IT0889A",2020-03-27,12
2020,"IT0889A",2020-03-28,18
2020,"IT0889A",2020-03-29,19
2020,"IT0889A",2020-03-30,14
2020,"IT0889A",2020-03-31,18
2020,"IT0889A",2020-04-01,10
2020,"IT0889A",2020-04-02,17
2020,"IT0889A",2020-04-03,25
2020,"IT0889A",2020-04-04,25
2020,"IT0889A",2020-04-05,20
2020,"IT0889A",2020-04-06,23
2020,"IT0889A",2020-04-07,26
2020,"IT0889A",2020-04-08,34
2020,"IT0889A",2020-04-09,31
2020,"IT0889A",2020-04-10,27
2020,"IT0889A",2020-04-11,30
2020,"IT0889A",2020-04-12,26
2020,"IT0889A",2020-04-13,28
2020,"IT0889A",2020-04-14,24
2020,"IT0889A",2020-04-15,8
2020,"IT0889A",2020-04-16,15
2020,"IT0889A",2020-04-18,16
2020,"IT0889A",2020-04-19,19
2020,"IT0889A",2020-04-20,10
2020,"IT0889A",2020-04-21,7
2020,"IT0889A",2020-04-22,6
2020,"IT0889A",2020-04-23,10
2020,"IT0889A",2020-04-24,12
2020,"IT0889A",2020-04-25,14
2020,"IT0889A",2020-04-26,8
2020,"IT0889A",2020-04-27,15
2020,"IT0889A",2020-04-28,9
2020,"IT0889A",2020-04-29,7
2020,"IT0889A",2020-04-30,8
2020,"IT0889A",2020-05-01,15
2020,"IT0889A",2020-05-02,9
2020,"IT0889A",2020-05-03,6
2020,"IT0889A",2020-05-04,7
2020,"IT0889A",2020-05-05,12
2020,"IT0889A",2020-05-06,9
2020,"IT0889A",2020-05-07,7
2020,"IT0889A",2020-05-08,12
2020,"IT0889A",2020-05-09,17
2020,"IT0889A",2020-05-10,11
2020,"IT0889A",2020-05-11,9
2020,"IT0889A",2020-05-12,7
2020,"IT0889A",2020-05-13,14
2020,"IT0889A",2020-05-14,17
2020,"IT0889A",2020-05-15,9
2020,"IT0889A",2020-05-16,13
2020,"IT0889A",2020-05-17,18
2020,"IT0889A",2020-05-18,12
2020,"IT0889A",2020-05-19,12
2020,"IT0889A",2020-05-20,8
2020,"IT0889A",2020-05-21,14
2020,"IT0889A",2020-05-22,11
2020,"IT0889A",2020-05-23,12
2020,"IT0889A",2020-05-24,10
2020,"IT0889A",2020-05-25,16
2020,"IT0889A",2020-05-26,8
2020,"IT0889A",2020-05-28,11
2020,"IT0889A",2020-05-29,8
2020,"IT0889A",2020-05-30,7
2020,"IT0889A",2020-05-31,8
2020,"IT0889A",2020-06-01,14
2020,"IT0889A",2020-06-02,9
2020,"IT0889A",2020-06-03,9
2020,"IT0889A",2020-06-04,8
2020,"IT0889A",2020-06-05,11
2020,"IT0889A",2020-06-06,8
2020,"IT0889A",2020-06-07,7
2020,"IT0889A",2020-06-08,5
2020,"IT0889A",2020-06-09,11
2020,"IT0889A",2020-06-10,6
2020,"IT0889A",2020-06-11,5
2020,"IT0889A",2020-06-12,7
2020,"IT0889A",2020-06-13,12
2020,"IT0889A",2020-06-14,6
2020,"IT0889A",2020-06-15,6
2020,"IT0889A",2020-06-16,6
2020,"IT0889A",2020-06-17,12
2020,"IT0889A",2020-06-18,7
2020,"IT0889A",2020-06-19,7
2020,"IT0889A",2020-06-20,7
2020,"IT0889A",2020-06-21,12
2020,"IT0889A",2020-06-22,8
2020,"IT0889A",2020-06-23,11
2020,"IT0889A",2020-06-24,12
2020,"IT0889A",2020-06-25,24
2020,"IT0889A",2020-06-26,12
2020,"IT0889A",2020-06-27,13
2020,"IT0889A",2020-06-28,14
2020,"IT0889A",2020-06-29,15
2020,"IT0889A",2020-06-30,11
2020,"IT0887A",2020-01-01,52
