"reporting_year","station_eu_code","date","PM10"
2020,"IT1397A",2020-01-09,14
2020,"IT1397A",2020-01-10,26.9
2020,"IT1397A",2020-01-11,19.3
2020,"IT1397A",2020-01-12,16.3
2020,"IT1397A",2020-01-13,18.4
2020,"IT1397A",2020-01-14,21.4
2020,"IT1397A",2020-01-15,19.7
2020,"IT1397A",2020-01-16,30.8
2020,"IT1397A",2020-01-17,27.8
2020,"IT1397A",2020-01-18,17.1
2020,"IT1397A",2020-01-19,10
2020,"IT1397A",2020-01-20,13.1
2020,"IT1397A",2020-01-21,19.1
2020,"IT1397A",2020-01-22,23.3
2020,"IT1397A",2020-01-23,18
2020,"IT1397A",2020-01-24,26.6
2020,"IT1397A",2020-01-25,36.5
2020,"IT1397A",2020-01-26,38.2
2020,"IT1397A",2020-01-27,29.5
2020,"IT1397A",2020-01-28,13.7
2020,"IT1397A",2020-01-29,11.1
2020,"IT1397A",2020-01-30,13.1
2020,"IT1397A",2020-01-31,18.3
2020,"IT1397A",2020-02-03,33.2
2020,"IT1397A",2020-02-04,33.5
2020,"IT1397A",2020-02-05,15.1
2020,"IT1397A",2020-02-08,12.8
2020,"IT1397A",2020-02-09,16.3
2020,"IT1397A",2020-02-10,18.6
2020,"IT1397A",2020-02-11,31.1
2020,"IT1397A",2020-02-12,19.4
2020,"IT1397A",2020-02-13,16.6
2020,"IT1397A",2020-02-14,32.8
2020,"IT1397A",2020-02-15,21.7
2020,"IT1397A",2020-02-16,18.1
2020,"IT1397A",2020-02-17,12.7
2020,"IT1397A",2020-02-18,42.5
2020,"IT1397A",2020-02-19,20.1
2020,"IT1397A",2020-02-20,28.7
2020,"IT1397A",2020-02-21,15.3
2020,"IT1397A",2020-02-22,11.7
2020,"IT1397A",2020-02-23,22.2
2020,"IT1397A",2020-02-24,22
2020,"IT1397A",2020-02-25,19.1
2020,"IT1397A",2020-02-26,19.2
2020,"IT1397A",2020-02-27,9
2020,"IT1397A",2020-02-28,18.9
2020,"IT1397A",2020-02-29,29
2020,"IT1397A",2020-03-02,13.3
2020,"IT1397A",2020-03-03,22.5
2020,"IT1397A",2020-03-04,16.1
2020,"IT1397A",2020-03-05,12.8
2020,"IT1397A",2020-03-06,42.6
2020,"IT1397A",2020-03-07,13.1
2020,"IT1397A",2020-03-08,32.7
2020,"IT1397A",2020-03-09,14.8
2020,"IT1397A",2020-03-10,17.8
2020,"IT1397A",2020-03-11,25.6
2020,"IT1397A",2020-03-12,8.8
2020,"IT1397A",2020-03-13,12.5
2020,"IT1397A",2020-03-14,27.3
2020,"IT1397A",2020-03-15,13.3
2020,"IT1397A",2020-03-16,14.1
2020,"IT1397A",2020-03-17,16.6
2020,"IT1397A",2020-03-18,24.4
2020,"IT1397A",2020-03-19,13.8
2020,"IT1397A",2020-03-20,20.8
2020,"IT1397A",2020-03-21,22.4
2020,"IT1397A",2020-03-22,21.4
2020,"IT1397A",2020-03-23,20.6
2020,"IT1397A",2020-03-24,29.3
2020,"IT1397A",2020-03-25,6.4
2020,"IT1397A",2020-03-26,21.2
2020,"IT1397A",2020-03-27,16.6
2020,"IT1397A",2020-03-28,11.9
2020,"IT1397A",2020-03-29,26.6
2020,"IT1397A",2020-03-30,26.3625
2020,"IT1397A",2020-03-31,20.9
2020,"IT1397A",2020-04-01,20.9
2020,"IT1397A",2020-04-02,13.1
2020,"IT1397A",2020-04-03,13.025
2020,"IT1397A",2020-04-04,11.6542
2020,"IT1397A",2020-04-05,19.6458
2020,"IT1397A",2020-04-06,16.3875
2020,"IT1397A",2020-04-07,22.8167
2020,"IT1397A",2020-04-08,18.6083
2020,"IT1397A",2020-04-09,19.0125
2020,"IT1397A",2020-04-10,23.9792
2020,"IT1397A",2020-04-11,25.4292
2020,"IT1397A",2020-04-12,16.9917
2020,"IT1397A",2020-04-13,19.9833
2020,"IT1397A",2020-04-14,39.3417
2020,"IT1397A",2020-04-15,17.475
2020,"IT1397A",2020-04-16,21.5083
2020,"IT1397A",2020-04-17,21.8083
2020,"IT1397A",2020-04-18,24.2125
2020,"IT1397A",2020-04-19,22.625
2020,"IT1397A",2020-04-20,31.55
2020,"IT1397A",2020-04-21,12.2708
2020,"IT1397A",2020-04-22,17.9375
2020,"IT1397A",2020-04-23,5.15
2020,"IT1397A",2020-04-24,8.6625
2020,"IT1397A",2020-04-25,10.2958
2020,"IT1397A",2020-04-26,14.8708
2020,"IT1397A",2020-04-27,16.5
2020,"IT1397A",2020-04-28,24.6
2020,"IT1397A",2020-04-29,24.5417
2020,"IT1397A",2020-04-30,22.8375
2020,"IT1397A",2020-05-01,14.6083
2020,"IT1397A",2020-05-02,17.75
2020,"IT1397A",2020-05-03,31.775
2020,"IT1397A",2020-05-04,10.9542
2020,"IT1397A",2020-05-05,21.1833
2020,"IT1397A",2020-05-06,15.9542
2020,"IT1397A",2020-05-07,10.4875
2020,"IT1397A",2020-05-08,14.8542
2020,"IT1397A",2020-05-09,15.6417
2020,"IT1397A",2020-05-10,5.4667
2020,"IT1397A",2020-05-11,13.8958
2020,"IT1397A",2020-05-12,14.2
2020,"IT1397A",2020-05-13,23.425
2020,"IT1397A",2020-05-14,23.5583
2020,"IT1397A",2020-05-15,14.7333
2020,"IT1397A",2020-05-16,44.8292
2020,"IT1397A",2020-05-17,31.0667
2020,"IT1397A",2020-05-18,16.4625
2020,"IT1397A",2020-05-19,15.6875
2020,"IT1397A",2020-05-20,17.7
2020,"IT1397A",2020-05-21,13.8
2020,"IT1397A",2020-05-22,13.8708
2020,"IT1397A",2020-05-23,15.6833
2020,"IT1397A",2020-05-24,19.6167
2020,"IT1397A",2020-05-25,13.0583
2020,"IT1397A",2020-05-26,12.1583
2020,"IT1397A",2020-05-27,13.3917
2020,"IT1397A",2020-05-28,10.7042
2020,"IT1397A",2020-05-29,6.2125
2020,"IT1397A",2020-05-30,6.5625
2020,"IT1397A",2020-05-31,8.1208
2020,"IT1397A",2020-06-01,10.8625
2020,"IT1397A",2020-06-02,10.0458
2020,"IT1397A",2020-06-03,11.175
2020,"IT1397A",2020-06-04,12.9167
2020,"IT1397A",2020-06-05,13.25
2020,"IT1397A",2020-06-06,12.1875
2020,"IT1397A",2020-06-07,14.6958
2020,"IT1397A",2020-06-08,25.8583
2020,"IT1397A",2020-06-09,20.2
2020,"IT1397A",2020-06-10,17.6042
2020,"IT1397A",2020-06-11,10.7792
2020,"IT1397A",2020-06-12,10.3917
2020,"IT1397A",2020-06-13,12.4333
2020,"IT1397A",2020-06-14,10.9
2020,"IT1397A",2020-06-15,17
2020,"IT1397A",2020-06-16,17.0083
2020,"IT1397A",2020-06-17,16.9167
2020,"IT1397A",2020-06-18,10.6625
2020,"IT1397A",2020-06-19,16.9625
2020,"IT1397A",2020-06-20,22.8125
2020,"IT1397A",2020-06-21,18.3542
2020,"IT1397A",2020-06-22,15
2020,"IT1397A",2020-06-23,12
2020,"IT1397A",2020-06-24,11.9667
2020,"IT1397A",2020-06-25,11.3208
2020,"IT1397A",2020-06-26,14.0167
2020,"IT1397A",2020-06-27,12.3667
2020,"IT1397A",2020-06-28,18.5583
2020,"IT1397A",2020-06-29,19.7875
2020,"IT1397A",2020-06-30,17.2
2020,"IT2049A",2020-01-07,83.0281
2020,"IT2049A",2020-01-08,30.7896
2020,"IT2049A",2020-01-09,35.1241
2020,"IT2049A",2020-01-10,36.6911
