"reporting_year","station_eu_code","date","PM10"
2020,"IT1897A",2020-06-28,17.13
2020,"IT1897A",2020-06-29,19.98
2020,"IT1897A",2020-06-30,16.65
2020,"IT1585A",2020-01-01,28.97
2020,"IT1585A",2020-01-02,27.87
2020,"IT1585A",2020-01-03,2.15
2020,"IT1585A",2020-01-04,17.86
2020,"IT1585A",2020-01-05,11.46
2020,"IT1585A",2020-01-06,12.79
2020,"IT1585A",2020-01-07,24.93
2020,"IT1585A",2020-01-08,32.64
2020,"IT1585A",2020-01-09,29.69
2020,"IT1585A",2020-01-10,33.6
2020,"IT1585A",2020-01-11,30.84
2020,"IT1585A",2020-01-12,18.44
2020,"IT1585A",2020-01-13,27.38
2020,"IT1585A",2020-01-14,0.84
2020,"IT1585A",2020-01-15,40.73
2020,"IT1585A",2020-01-16,32.99
2020,"IT1585A",2020-01-17,29.73
2020,"IT1585A",2020-01-18,17.07
2020,"IT1585A",2020-01-19,9.67
2020,"IT1585A",2020-01-20,17.32
2020,"IT1585A",2020-01-21,27.63
2020,"IT1585A",2020-01-22,40.44
2020,"IT1585A",2020-01-23,32.86
2020,"IT1585A",2020-01-24,43.5
2020,"IT1585A",2020-01-25,36.54
2020,"IT1585A",2020-01-26,31.34
2020,"IT1585A",2020-01-27,20.84
2020,"IT1585A",2020-01-28,14.3
2020,"IT1585A",2020-01-29,16.89
2020,"IT1585A",2020-01-30,23.08
2020,"IT1585A",2020-01-31,17.16
2020,"IT1585A",2020-02-01,13.25
2020,"IT1585A",2020-02-02,9.95
2020,"IT1585A",2020-02-03,9.91
2020,"IT1585A",2020-02-04,18.65
2020,"IT1585A",2020-02-05,9.5
2020,"IT1585A",2020-02-06,15.99
2020,"IT1585A",2020-02-07,21.38
2020,"IT1585A",2020-02-08,27.66
2020,"IT1585A",2020-02-09,17.7
2020,"IT1585A",2020-02-10,13.11
2020,"IT1585A",2020-02-11,16.58
2020,"IT1585A",2020-02-12,28.21
2020,"IT1585A",2020-02-13,23.76
2020,"IT1585A",2020-02-14,12.54
2020,"IT1585A",2020-02-15,19.49
2020,"IT1585A",2020-02-16,22.33
2020,"IT1585A",2020-02-17,23.6
2020,"IT1585A",2020-02-18,20.06
2020,"IT1585A",2020-02-19,19.86
2020,"IT1585A",2020-02-20,13.79
2020,"IT1585A",2020-02-21,24.15
2020,"IT1585A",2020-02-22,18.09
2020,"IT1585A",2020-02-23,16.01
2020,"IT1585A",2020-02-24,18.97
2020,"IT1585A",2020-02-25,15.87
2020,"IT1585A",2020-02-26,15.53
2020,"IT1585A",2020-02-27,11.72
2020,"IT1585A",2020-02-28,21.56
2020,"IT1585A",2020-02-29,18.57
2020,"IT1585A",2020-03-01,22.6
2020,"IT1585A",2020-03-02,14.35
2020,"IT1585A",2020-03-03,10.12
2020,"IT1585A",2020-03-04,17.01
2020,"IT1585A",2020-03-05,10.88
2020,"IT1585A",2020-03-06,10.68
2020,"IT1585A",2020-03-07,14.19
2020,"IT1585A",2020-03-08,13.47
2020,"IT1585A",2020-03-09,18.04
2020,"IT1585A",2020-03-10,21.61
2020,"IT1585A",2020-03-11,20.29
2020,"IT1585A",2020-03-12,17.22
2020,"IT1585A",2020-03-13,15.62
2020,"IT1585A",2020-03-14,17.66
2020,"IT1585A",2020-03-15,15.36
2020,"IT1585A",2020-03-16,19.55
2020,"IT1585A",2020-03-17,17.27
2020,"IT1585A",2020-03-18,21.64
2020,"IT1585A",2020-03-19,28.45
2020,"IT1585A",2020-03-20,25.35
2020,"IT1585A",2020-03-21,27.98
2020,"IT1585A",2020-03-22,23.91
2020,"IT1585A",2020-03-23,13.42
2020,"IT1585A",2020-03-24,15.02
2020,"IT1585A",2020-03-25,10.92
2020,"IT1585A",2020-03-26,8.53
2020,"IT1585A",2020-03-27,11.36
2020,"IT1585A",2020-03-28,12.71
2020,"IT1585A",2020-03-29,22.48
2020,"IT1585A",2020-03-30,53.55
2020,"IT1585A",2020-03-31,35.39
2020,"IT1585A",2020-04-01,11.75
2020,"IT1585A",2020-04-02,20.47
2020,"IT1585A",2020-04-03,22.3
2020,"IT1585A",2020-04-04,20.92
2020,"IT1585A",2020-04-05,22.5
2020,"IT1585A",2020-04-06,4.77
2020,"IT1585A",2020-04-07,15.92
2020,"IT1585A",2020-04-08,25.88
2020,"IT1585A",2020-04-09,31.34
2020,"IT1585A",2020-04-10,49.35
2020,"IT1585A",2020-04-11,42.93
2020,"IT1585A",2020-04-12,33.35
2020,"IT1585A",2020-04-13,28.06
2020,"IT1585A",2020-04-14,16.6
2020,"IT1585A",2020-04-15,34.68
2020,"IT1585A",2020-04-16,27.53
2020,"IT1585A",2020-04-17,24.03
2020,"IT1585A",2020-04-18,53.97
2020,"IT1585A",2020-04-19,50.22
2020,"IT1585A",2020-04-20,22.56
2020,"IT1585A",2020-04-21,5.29
2020,"IT1585A",2020-04-22,4.98
2020,"IT1585A",2020-04-23,11.18
2020,"IT1585A",2020-04-24,18.21
2020,"IT1585A",2020-04-25,16.18
2020,"IT1585A",2020-04-26,17.78
2020,"IT1585A",2020-04-27,16.18
2020,"IT1585A",2020-04-28,14.03
2020,"IT1585A",2020-04-29,11.51
2020,"IT1585A",2020-04-30,13.3
2020,"IT1585A",2020-05-01,10.28
2020,"IT1585A",2020-05-02,13.23
2020,"IT1585A",2020-05-03,11.84
2020,"IT1585A",2020-05-04,13.13
2020,"IT1585A",2020-05-05,11.72
2020,"IT1585A",2020-05-06,12.59
2020,"IT1585A",2020-05-07,14.15
2020,"IT1585A",2020-05-08,14.03
2020,"IT1585A",2020-05-09,15.74
2020,"IT1585A",2020-05-10,12.91
2020,"IT1585A",2020-05-11,27.28
2020,"IT1585A",2020-05-12,16.67
2020,"IT1585A",2020-05-13,34.68
2020,"IT1585A",2020-05-14,69.16
2020,"IT1585A",2020-05-15,87.78
2020,"IT1585A",2020-05-16,35
2020,"IT1585A",2020-05-17,52.79
2020,"IT1585A",2020-05-18,32.09
2020,"IT1585A",2020-05-19,31.27
2020,"IT1585A",2020-05-20,11.95
2020,"IT1585A",2020-05-21,15.79
2020,"IT1585A",2020-05-22,18.81
2020,"IT1585A",2020-05-23,15.98
