"reporting_year","station_eu_code","date","SO2"
2020,"IT1800A",2020-01-15,3.0215
2020,"IT1800A",2020-01-16,3.0726
2020,"IT1800A",2020-01-17,3.8447
2020,"IT1800A",2020-01-18,5.9588
2020,"IT1800A",2020-01-19,3.9759
2020,"IT1800A",2020-01-20,1.2596
2020,"IT1800A",2020-01-21,0.7184
2020,"IT1800A",2020-01-22,1.569
2020,"IT1800A",2020-01-23,2.4129
2020,"IT1800A",2020-01-24,2.833
2020,"IT1800A",2020-01-25,3.6667
2020,"IT1800A",2020-01-26,4.6089
2020,"IT1800A",2020-01-27,4.7437
2020,"IT1800A",2020-01-28,6.4151
2020,"IT1800A",2020-01-29,6.3673
2020,"IT1800A",2020-01-30,4.673
2020,"IT1800A",2020-01-31,5.1047
2020,"IT1800A",2020-02-01,3.2898
2020,"IT1800A",2020-02-02,4.2556
2020,"IT1800A",2020-02-03,5.5492
2020,"IT1800A",2020-02-04,8.4638
2020,"IT1800A",2020-02-05,7.5537
2020,"IT1800A",2020-02-06,4.3383
2020,"IT1800A",2020-02-07,3.9712
2020,"IT1800A",2020-02-08,4.028
2020,"IT1800A",2020-02-09,3.9775
2020,"IT1800A",2020-02-10,6.7075
2020,"IT1800A",2020-02-11,9.2876
2020,"IT1800A",2020-02-12,7.5907
2020,"IT1800A",2020-02-13,6.8437
2020,"IT1800A",2020-02-14,1.6122
2020,"IT1800A",2020-02-15,0.6448
2020,"IT1800A",2020-02-16,0.727
2020,"IT1800A",2020-02-17,1.5857
2020,"IT1800A",2020-02-18,2.6725
2020,"IT1800A",2020-02-19,4.0528
2020,"IT1800A",2020-02-20,3.4819
2020,"IT1800A",2020-02-21,0.5544
2020,"IT1800A",2020-02-23,0.5796
2020,"IT1800A",2020-02-24,0.9123
2020,"IT1800A",2020-02-25,2.8802
2020,"IT1800A",2020-02-26,5.205
2020,"IT1800A",2020-02-27,1.8478
2020,"IT1800A",2020-02-28,2.4342
2020,"IT1800A",2020-02-29,1.5103
2020,"IT1800A",2020-03-01,3.7099
2020,"IT1800A",2020-03-02,4.135
2020,"IT1800A",2020-03-03,5.159
2020,"IT1800A",2020-03-04,3.2201
2020,"IT1800A",2020-03-05,2.5654
2020,"IT1800A",2020-03-06,4.8322
2020,"IT1800A",2020-03-07,3.132
2020,"IT1800A",2020-03-08,2.4761
2020,"IT1800A",2020-03-09,3.2182
2020,"IT1800A",2020-03-10,2.661
2020,"IT1800A",2020-03-11,2.018
2020,"IT1800A",2020-03-12,2.2187
2020,"IT1800A",2020-03-13,3.0629
2020,"IT1800A",2020-03-14,3.4479
2020,"IT1800A",2020-03-15,2.1036
2020,"IT1800A",2020-03-16,1.1039
2020,"IT1800A",2020-03-17,0.8203
2020,"IT1800A",2020-03-18,1.2033
2020,"IT1800A",2020-03-19,1.5396
2020,"IT1800A",2020-03-20,2.3276
2020,"IT1800A",2020-03-21,3.9138
2020,"IT1800A",2020-03-22,3.9218
2020,"IT1800A",2020-03-23,2.4084
2020,"IT1800A",2020-03-24,3.0627
2020,"IT1800A",2020-03-25,4.3856
2020,"IT1800A",2020-03-26,6.9387
2020,"IT1800A",2020-03-27,5.8739
2020,"IT1800A",2020-03-28,5.1803
2020,"IT1800A",2020-03-29,5.3962
2020,"IT1800A",2020-03-30,5.7251
2020,"IT1800A",2020-03-31,4.3129
2020,"IT1800A",2020-04-01,4.137
2020,"IT1800A",2020-04-02,4.6283
2020,"IT1800A",2020-04-03,5.577
2020,"IT1800A",2020-04-04,5.2181
2020,"IT1800A",2020-04-05,4.9863
2020,"IT1800A",2020-04-06,3.6057
2020,"IT1800A",2020-04-07,3.1333
2020,"IT1800A",2020-04-08,3.6868
2020,"IT1800A",2020-04-09,4.3416
2020,"IT1800A",2020-04-10,4.4372
2020,"IT1800A",2020-04-11,4.3308
2020,"IT1800A",2020-04-12,5.0558
2020,"IT1800A",2020-04-13,6.3326
2020,"IT1800A",2020-04-14,7.1769
2020,"IT1800A",2020-04-15,3.7751
2020,"IT1800A",2020-04-16,3.5903
2020,"IT1800A",2020-04-17,5.2464
2020,"IT1800A",2020-04-18,5.959
2020,"IT1800A",2020-04-19,6.9322
2020,"IT1800A",2020-04-20,7.7633
2020,"IT1800A",2020-04-21,8.4433
2020,"IT1800A",2020-04-23,1.3865
2020,"IT1800A",2020-04-24,2.0929
2020,"IT1800A",2020-04-25,3.8472
2020,"IT1800A",2020-04-26,3.8418
2020,"IT1800A",2020-04-27,2.7574
2020,"IT1800A",2020-04-28,3.5456
2020,"IT1800A",2020-04-29,4.2702
2020,"IT1800A",2020-04-30,3.8283
2020,"IT1800A",2020-05-01,4.8677
2020,"IT1800A",2020-05-02,5.6888
2020,"IT1800A",2020-05-03,4.4796
2020,"IT1800A",2020-05-04,2.4805
2020,"IT1800A",2020-05-05,4.6997
2020,"IT1800A",2020-05-06,5.0018
2020,"IT1800A",2020-05-07,2.196
2020,"IT1800A",2020-05-21,4.9813
2020,"IT1800A",2020-05-22,3.398
2020,"IT1800A",2020-05-23,3.7687
2020,"IT1800A",2020-05-24,3.852
2020,"IT1800A",2020-05-25,3.4452
2020,"IT1800A",2020-05-26,3.3656
2020,"IT1800A",2020-05-27,3.1587
2020,"IT1800A",2020-05-28,4.385
2020,"IT1800A",2020-05-29,5.3216
2020,"IT1800A",2020-05-30,6.6072
2020,"IT1800A",2020-05-31,6.984
2020,"IT1800A",2020-06-01,6.6744
2020,"IT1800A",2020-06-02,7.3044
2020,"IT1800A",2020-06-03,9.0557
2020,"IT1800A",2020-06-04,10.466
2020,"IT1800A",2020-06-05,11.6042
2020,"IT1800A",2020-06-06,10.2375
2020,"IT1800A",2020-06-07,10.4011
2020,"IT1800A",2020-06-08,10.7005
2020,"IT1800A",2020-06-09,10.2182
2020,"IT1800A",2020-06-10,9.9208
2020,"IT1800A",2020-06-11,9.5705
2020,"IT1800A",2020-06-22,10.4221
2020,"IT1800A",2020-06-23,11.068
2020,"IT1800A",2020-06-24,10.6327
2020,"IT1800A",2020-06-25,11.2503
2020,"IT1802A",2020-01-01,5.0289
2020,"IT1802A",2020-01-02,5.0787
2020,"IT1802A",2020-01-03,6.0638
2020,"IT1802A",2020-01-04,6.7839
2020,"IT1802A",2020-01-05,6.1476
2020,"IT1802A",2020-01-06,6.1467
2020,"IT1802A",2020-01-07,7.1468
2020,"IT1802A",2020-01-08,7.1932
2020,"IT1802A",2020-01-09,7.3575
2020,"IT1802A",2020-01-10,7.962
2020,"IT1802A",2020-01-11,8.1795
2020,"IT1802A",2020-01-12,8.1956
2020,"IT1802A",2020-01-13,8.7756
2020,"IT1802A",2020-01-14,8.7434
2020,"IT1802A",2020-01-15,8.1158
2020,"IT1802A",2020-01-16,8.7004
2020,"IT1802A",2020-01-17,9.0897
2020,"IT1802A",2020-01-18,10.0046
