"reporting_year","station_eu_code","date","PM10"
2020,"IT0832A",2020-05-11,13
2020,"IT0832A",2020-05-12,15
2020,"IT0832A",2020-05-13,25
2020,"IT0832A",2020-05-14,45
2020,"IT0832A",2020-05-15,27
2020,"IT0832A",2020-05-16,16
2020,"IT0832A",2020-05-17,28
2020,"IT0832A",2020-05-18,37
2020,"IT0832A",2020-05-19,26
2020,"IT0832A",2020-05-20,15
2020,"IT0832A",2020-05-21,12
2020,"IT0832A",2020-05-22,18
2020,"IT0832A",2020-05-23,17
2020,"IT0832A",2020-05-24,13
2020,"IT0832A",2020-05-25,8
2020,"IT0832A",2020-05-26,8
2020,"IT0832A",2020-05-27,10
2020,"IT0832A",2020-05-29,11
2020,"IT0832A",2020-05-30,13
2020,"IT0832A",2020-05-31,13
2020,"IT0832A",2020-06-02,13
2020,"IT0832A",2020-06-03,14
2020,"IT0832A",2020-06-04,14
2020,"IT0832A",2020-06-05,19
2020,"IT0832A",2020-06-06,21
2020,"IT0832A",2020-06-07,17
2020,"IT0832A",2020-06-08,19
2020,"IT0832A",2020-06-10,18
2020,"IT0832A",2020-06-11,15
2020,"IT0832A",2020-06-12,17
2020,"IT0832A",2020-06-13,16
2020,"IT0832A",2020-06-14,11
2020,"IT0832A",2020-06-15,21
2020,"IT0832A",2020-06-16,19
2020,"IT0832A",2020-06-17,21
2020,"IT0832A",2020-06-18,21
2020,"IT0832A",2020-06-19,14
2020,"IT0832A",2020-06-20,13
2020,"IT0832A",2020-06-21,15
2020,"IT0832A",2020-06-22,16
2020,"IT0832A",2020-06-23,18
2020,"IT0832A",2020-06-24,21
2020,"IT0832A",2020-06-25,23
2020,"IT0832A",2020-06-26,23
2020,"IT0832A",2020-06-27,19
2020,"IT0832A",2020-06-28,20
2020,"IT0860A",2020-01-01,81
2020,"IT0860A",2020-01-02,60
2020,"IT0860A",2020-01-03,60
2020,"IT0860A",2020-01-04,63
2020,"IT0860A",2020-01-05,45
2020,"IT0860A",2020-01-06,38
2020,"IT0860A",2020-01-07,56
2020,"IT0860A",2020-01-08,38
2020,"IT0860A",2020-01-09,46
2020,"IT0860A",2020-01-10,60
2020,"IT0860A",2020-01-11,26
2020,"IT0860A",2020-01-12,23
2020,"IT0860A",2020-01-13,39
2020,"IT0860A",2020-01-14,69
2020,"IT0860A",2020-01-15,57
2020,"IT0860A",2020-01-16,38
2020,"IT0860A",2020-01-17,46
2020,"IT0860A",2020-01-18,17
2020,"IT0860A",2020-01-19,8
2020,"IT0860A",2020-01-20,10
2020,"IT0860A",2020-01-21,22
2020,"IT0860A",2020-01-22,43
2020,"IT0860A",2020-01-23,44
2020,"IT0860A",2020-01-24,49
2020,"IT0860A",2020-01-25,25
2020,"IT0860A",2020-01-26,32
2020,"IT0860A",2020-01-27,25
2020,"IT0860A",2020-01-28,14
2020,"IT0860A",2020-01-29,30
2020,"IT0860A",2020-01-30,35
2020,"IT0860A",2020-01-31,22
2020,"IT0860A",2020-02-01,16
2020,"IT0860A",2020-02-02,14
2020,"IT0860A",2020-02-03,27
2020,"IT0860A",2020-02-04,27
2020,"IT0860A",2020-02-05,15
2020,"IT0860A",2020-02-06,24
2020,"IT0860A",2020-02-07,28
2020,"IT0860A",2020-02-08,31
2020,"IT0860A",2020-02-09,37
2020,"IT0860A",2020-02-10,14
2020,"IT0860A",2020-02-11,30
2020,"IT0860A",2020-02-12,27
2020,"IT0860A",2020-02-13,19
2020,"IT0860A",2020-02-14,25
2020,"IT0860A",2020-02-15,25
2020,"IT0860A",2020-02-16,26
2020,"IT0860A",2020-02-17,26
2020,"IT0860A",2020-02-18,17
2020,"IT0860A",2020-02-19,18
2020,"IT0860A",2020-02-20,21
2020,"IT0860A",2020-02-21,30
2020,"IT0860A",2020-02-22,33
2020,"IT0860A",2020-02-23,19
2020,"IT0860A",2020-02-24,25
2020,"IT0860A",2020-02-25,21
2020,"IT0860A",2020-03-03,16
2020,"IT0860A",2020-03-04,17
2020,"IT0860A",2020-03-05,20
2020,"IT0860A",2020-03-06,16
2020,"IT0860A",2020-03-07,13
2020,"IT0860A",2020-03-08,12
2020,"IT0860A",2020-03-09,22
2020,"IT0860A",2020-03-10,22
2020,"IT0860A",2020-03-11,22
2020,"IT0860A",2020-03-12,35
2020,"IT0860A",2020-03-13,21
2020,"IT0860A",2020-03-14,19
2020,"IT0860A",2020-03-15,9
2020,"IT0860A",2020-03-16,14
2020,"IT0860A",2020-03-17,26
2020,"IT0860A",2020-03-18,25
2020,"IT0860A",2020-03-19,21
2020,"IT0860A",2020-03-20,24
2020,"IT0860A",2020-03-21,18
2020,"IT0860A",2020-03-22,16
2020,"IT0860A",2020-03-23,11
2020,"IT0860A",2020-03-24,14
2020,"IT0860A",2020-03-25,11
2020,"IT0860A",2020-03-26,8
2020,"IT0860A",2020-03-27,21
2020,"IT0860A",2020-03-28,128
2020,"IT0860A",2020-03-29,66
2020,"IT0860A",2020-03-30,28
2020,"IT0860A",2020-03-31,9
2020,"IT0860A",2020-04-01,11
2020,"IT0860A",2020-04-02,15
2020,"IT0860A",2020-04-03,15
2020,"IT0860A",2020-04-04,17
2020,"IT0860A",2020-04-05,17
2020,"IT0860A",2020-04-06,24
2020,"IT0860A",2020-04-07,22
2020,"IT0860A",2020-04-08,18
2020,"IT0860A",2020-04-09,18
2020,"IT0860A",2020-04-10,20
2020,"IT0860A",2020-04-11,18
2020,"IT0860A",2020-04-12,13
2020,"IT0860A",2020-04-13,13
2020,"IT0860A",2020-04-14,11
2020,"IT0860A",2020-04-15,11
2020,"IT0860A",2020-04-16,14
2020,"IT0860A",2020-04-17,17
2020,"IT0860A",2020-04-18,20
2020,"IT0860A",2020-04-19,19
2020,"IT0860A",2020-04-20,6
2020,"IT0860A",2020-04-21,9
2020,"IT0860A",2020-04-22,17
2020,"IT0860A",2020-04-23,20
2020,"IT0860A",2020-04-24,21
2020,"IT0860A",2020-04-25,12
2020,"IT0860A",2020-04-26,8
2020,"IT0860A",2020-04-27,8
2020,"IT0860A",2020-04-28,7
2020,"IT0860A",2020-04-29,15
2020,"IT0860A",2020-04-30,13
2020,"IT0860A",2020-05-01,10
2020,"IT0860A",2020-05-02,16
2020,"IT0860A",2020-05-03,10
2020,"IT0860A",2020-05-04,10
2020,"IT0860A",2020-05-05,14
2020,"IT0860A",2020-05-06,12
2020,"IT0860A",2020-05-07,9
2020,"IT0860A",2020-05-08,14
2020,"IT0860A",2020-05-09,14
2020,"IT0860A",2020-05-10,10
2020,"IT0860A",2020-05-11,10
2020,"IT0860A",2020-05-12,7
2020,"IT0860A",2020-05-13,14
2020,"IT0860A",2020-05-15,20
2020,"IT0860A",2020-05-16,17
2020,"IT0860A",2020-05-17,20
2020,"IT0860A",2020-05-18,22
2020,"IT0860A",2020-05-19,22
2020,"IT0860A",2020-05-20,10
2020,"IT0860A",2020-05-21,11
2020,"IT0860A",2020-05-22,15
2020,"IT0860A",2020-05-23,13
2020,"IT0860A",2020-05-24,10
2020,"IT0860A",2020-05-25,8
2020,"IT0860A",2020-05-26,8
2020,"IT0860A",2020-05-27,8
2020,"IT0860A",2020-05-28,11
2020,"IT0860A",2020-05-29,5
2020,"IT0860A",2020-05-30,7
2020,"IT0860A",2020-05-31,8
2020,"IT0860A",2020-06-01,9
2020,"IT0860A",2020-06-02,8
2020,"IT0860A",2020-06-03,11
2020,"IT0860A",2020-06-04,7
2020,"IT0860A",2020-06-05,13
2020,"IT0860A",2020-06-06,13
2020,"IT0860A",2020-06-07,11
2020,"IT0860A",2020-06-08,14
2020,"IT0860A",2020-06-12,13
2020,"IT0860A",2020-06-13,14
2020,"IT0860A",2020-06-14,6
2020,"IT0860A",2020-06-15,16
2020,"IT0860A",2020-06-17,19
2020,"IT0860A",2020-06-18,17
2020,"IT0860A",2020-06-19,13
2020,"IT0860A",2020-06-20,15
2020,"IT0860A",2020-06-21,14
2020,"IT0860A",2020-06-22,13
2020,"IT0860A",2020-06-23,14
2020,"IT0860A",2020-06-24,15
2020,"IT0860A",2020-06-25,18
2020,"IT0860A",2020-06-26,17
2020,"IT0860A",2020-06-27,14
2020,"IT0860A",2020-06-28,15
2020,"IT0860A",2020-06-29,16
2020,"IT0860A",2020-06-30,15
2020,"IT0861A",2020-01-01,67
2020,"IT0861A",2020-01-02,59
2020,"IT0861A",2020-01-03,63
2020,"IT0861A",2020-01-04,73
2020,"IT0861A",2020-01-05,46
2020,"IT0861A",2020-01-06,38
2020,"IT0861A",2020-01-07,56
2020,"IT0861A",2020-01-08,54
2020,"IT0861A",2020-01-09,56
2020,"IT0861A",2020-01-10,63
2020,"IT0861A",2020-01-11,38
2020,"IT0861A",2020-01-12,36
2020,"IT0861A",2020-01-13,45
2020,"IT0861A",2020-01-14,62
2020,"IT0861A",2020-01-15,60
2020,"IT0861A",2020-01-16,50
2020,"IT0861A",2020-01-17,55
2020,"IT0861A",2020-01-18,29
2020,"IT0861A",2020-01-19,12
2020,"IT0861A",2020-01-20,11
2020,"IT0861A",2020-01-21,23
2020,"IT0861A",2020-01-22,42
2020,"IT0861A",2020-01-23,48
2020,"IT0861A",2020-01-24,56
2020,"IT0861A",2020-01-25,34
2020,"IT0861A",2020-01-26,44
2020,"IT0861A",2020-01-27,38
2020,"IT0861A",2020-01-28,19
2020,"IT0861A",2020-01-29,34
2020,"IT0861A",2020-01-30,40
2020,"IT0861A",2020-01-31,31
2020,"IT0861A",2020-02-01,21
2020,"IT0861A",2020-02-02,25
2020,"IT0861A",2020-02-03,40
2020,"IT0861A",2020-02-04,29
