"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT1919A;gam((value) ~ s(pblmax) + s(tp) + s(wspeed) + s(tmin2m) + s(sp) + s(ptp) + s(rh) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);9.84977544081314;9.40570428746199;97.0180762344457;88.4672731431809;0.539360396590719;0.558543446639358;0.837065637065637;0.00553941816413436;0.229977843191153
IT1921A;gam((value) ~ s(pblmax) + s(ptp) + s(tp) + s(tmin2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);8.84535060397679;9.1692770234433;78.2402273072726;84.0756411326452;0.592957873845125;0.606927412496355;0.901960784313726;0.00200513776151606;0.165367260861287
IT1924A;gam((value) ~ dclass + s(pblmax) + s(tp) + s(ptp) + s(v10m) + s(u10m) + s(jd, k=11) + s(sp) + s(t2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);10.7540487972653;10.3185430176739;115.649565533962;106.472330007586;0.601527778498934;0.56264635114923;0.884493670886076;0.00157828973206827;0.164863798740287
IT1927A;gam((value) ~ s(pblmax) + s(pbl00) + s(tmin2m) + s(sp) + s(wspeed) + s(jd, k=11) + s(ptp) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);10.2537526662643;7.60320529983136;105.139443740922;57.8087308313836;0.482091251760055;0.633215322414124;0.891975308641975;0.0036350749233508;0.146998200953592
IT1975A;gam((value) ~ s(pblmax) + s(ptp) + s(t2m) + s(rh) + s(tp) + s(jd, k=11) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);9.53217946709659;8.93417315455189;90.8624453929378;79.8194499555157;0.558750531303767;0.598948683896823;0.94453125;0.00142777416642163;0.137651242363544
IT2073A;gam((value) ~ dclass + s(jd, k=11) + s(ptp) + s(pbl12) + s(sp) + s(t2m) + s(rh) + s(tp) + s(pbl00), gamma=1.4, family=gaussian(link=log), data = tdf);8.25556123118717;8.56854503142603;68.1542912418807;73.4199639555757;0.601506224150875;0.678267740902833;0.892633228840125;0.0123966627373299;0.15799940988863
IT2097A;gam((value) ~ s(sp) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);3.5699455948178;3.70854225366177;12.744511549959;13.7532856471947;0.270428222092842;0.24563339561745;0.677133655394525;0.00299625754110297;0.354674712585775
IT2209A;gam((value) ~ s(pbl12) + s(ptp) + s(t2m) + s(pwspeed) + s(jd, k=11) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);9.13300888730825;7.31543574851489;83.4118513356515;53.5156001906496;0.47231033271141;0.632245949078753;0.915094339622642;0.00610375638213831;0.164750982766509
IT0861A;gam((value) ~ dclass + s(pbl12) + s(ptp) + s(jd, k=11) + s(pbl00) + s(u10m) + s(tmin2m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);5.21628869307647;5.10843103122506;27.2096677295175;26.0960676007831;0.660751488470531;0.668811987160642;0.983118971061093;0.00277425602083513;0.0838236299092474
IT0862A;gam((value) ~ dclass + s(pbl12) + s(ptp) + s(pbl00) + s(jd, k=11) + s(t2m) + s(tp) + s(wdir), gamma=1.4, family=gaussian(link=log), data = tdf);5.18137329002763;5.31896091008301;26.8466291706117;28.2913451629911;0.664893232258914;0.631894556533359;0.939873417721519;0.00965160120622194;0.133227632447184
