"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT1964A;gam((value) ~ dclass + s(pbl12) + s(tp) + s(pbl00) + s(tmin2m) + s(jd, k=11), gamma=1.4, family=gaussian(link=log), data = tdf);5.79102049585842;5.77487128187538;33.5359183834523;33.349138322229;0.715105417788513;0.743014235877922;0.984326018808777;0.000830367482557191;0.0512615063757914
IT1965A;gam((value) ~ dclass + s(tmin2m) + s(pblmin) + s(jd, k=11) + s(u10m) + s(pblmax) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);7.52310819538211;7.14822604037827;56.5971569194255;51.0971355243421;0.778100558576098;0.799398247734121;0.986013986013986;0.00216358559556137;0.0454558706619257
IT2007A;gam((value) ~ dclass + s(jd, k=11) + s(pblmax) + s(tmin2m) + s(v10m) + s(ptp) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);6.44615352370777;6.3823837381858;41.5528952512101;40.7348221814586;0.828968639830914;0.836692722996102;0.959721146398141;0.00258740687927884;0.0565891703373925
IT2230A;gam((value) ~ dclass + s(jd, k=11) + s(tmin2m) + s(pblmin) + s(sp) + s(pblmax) + s(tp) + s(wspeed), gamma=1.4, family=gaussian(link=log), data = tdf);6.15713588528148;6.10813568976386;37.9103223098209;37.309321604567;0.822658427218677;0.813591420347889;0.989247311827957;0.00101533401221957;0.0432894426199756
IT2232A;gam((value) ~ dclass + s(jd, k=11) + s(pblmin) + s(tmin2m) + s(pblmax), gamma=1.4, family=gaussian(link=log), data = tdf);11.5225832802344;10.9615324599452;132.769925449938;120.155193870432;0.765121741770363;0.790590224141228;0.973830293417922;4.40045999484142e-05;0.050241375053155
IT1191A;gam((value) ~ dclass + s(v10m) + s(pblmax) + s(wdir) + s(ptp) + s(jd, k=11) + s(pwspeed) + s(wspeed) + s(rh) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);1.70726692744672;1.62864097007332;2.91476036155336;2.65247140940135;0.525657618513716;0.468298973673403;0.963166144200627;0.00297611488961163;0.0969444226934081
IT0502A;gam((value) ~ dclass + s(jd, k=11) + s(pbl12) + s(ptp) + s(v10m) + s(t2m) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);8.51465588446373;7.80441966670797;72.4993648308329;60.9089663340981;0.761289060374553;0.801287054787886;0.990697674418605;0.000913682209629588;0.0336459959678237
IT0507A;gam((value) ~ dclass + s(jd, k=11) + s(v10m) + s(pbl12) + s(ptp) + s(u10m) + s(sp) + s(tmax2m) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);8.55964627030153;7.6965262836496;73.267544272687;59.2365168349091;0.617048762419447;0.708575866935046;0.981322957198444;0.000554039616262647;0.0590678803219874
IT1334A;gam((value) ~ dclass + s(jd, k=11) + s(pbl12) + s(v10m) + s(ptp) + s(t2m) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.99747556856548;8.15342501209116;63.9596154698018;66.4783394277937;0.735561618244421;0.744273129262813;0.990625;0.000451661581871738;0.0402595706535101
IT1335A;gam((value) ~ dclass + s(pbl12) + s(jd, k=11) + s(v10m) + s(ptp) + s(t2m) + s(pblmin) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.13699823021426;7.20167057883818;50.9367437380815;51.8640591261034;0.776791560305972;0.767750131526186;0.980828220858896;0.000916485624945934;0.0447389526211154
IT2096A;gam((value) ~ dclass + s(jd, k=11) + s(pbl12) + s(v10m) + s(ptp), gamma=1.4, family=gaussian(link=log), data = tdf);7.63366100726416;7.67700340801257;58.2727803738252;58.9363813266366;0.808653945830091;0.77950811235073;0.971003134796238;0.00315813702476756;0.054520030877194
IT0591A;gam((value) ~ dclass + s(jd, k=11) + s(pblmax) + s(u10m) + s(t2m) + s(ptp) + s(wspeed), gamma=1.4, family=gaussian(link=log), data = tdf);6.87107923579682;6.84270466675453;47.2117298645982;46.8226071564243;0.804319951293267;0.792836855475276;0.98007662835249;0.00136627902908651;0.0493694049730654
IT0703A;gam((value) ~ dclass + s(jd, k=11) + s(tmin2m) + s(pblmax) + s(ptp) + s(rh) + s(v10m) + s(nirradiance) + s(tp) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);5.12924070703468;4.5262678909662;26.3091102307016;20.4871010207916;0.796058652172029;0.848127150659972;0.993865030674847;0.000349302658525954;0.0309882762363549
IT1037A;gam((value) ~ dclass + s(jd, k=11) + s(v10m) + s(nirradiance) + s(ptp) + s(tmin2m) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.53310025538255;7.38499436481416;56.7475994576446;54.5381417683369;0.778297434606045;0.803859225601803;0.979294478527607;0.00230294979480391;0.0385756652081299
IT1859A;gam((value) ~ dclass + s(jd, k=11) + s(v10m) + s(t2m) + s(pbl12) + s(ptp) + s(pblmin) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);9.71208294085834;9.83791117164022;94.3245550501116;96.7844962210834;0.741848650073971;0.755069402428973;0.978658536585366;0.00129621989132649;0.0414043068524059
IT0448A;gam((value) ~ dclass + s(jd, k=11) + s(pblmax) + s(wdir) + s(ptp) + s(tmin2m) + s(pbl00) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);8.66773414336983;7.99852356319164;75.1296151801391;63.9763791909319;0.717851777439957;0.740069857114531;0.976172175249808;0.00251155460839413;0.0561135748796012
IT0663A;gam((value) ~ dclass + s(jd, k=11) + s(t2m) + s(pblmax) + s(u10m) + s(ptp) + s(rh) + s(wspeed), gamma=1.4, family=gaussian(link=log), data = tdf);4.97148834046203;4.80189533816243;24.7156963193499;23.0581988386661;0.830369280564645;0.844162827615513;0.970836531082118;0.00161675148431749;0.0442998167116029
IT0963A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(tmin2m), gamma=1.4, family=gaussian(link=log), data = tdf);7.41977500022035;7.40428337882648;55.0530610538949;54.823412353966;0.751424819680398;0.763391435666907;0.976407914764079;0.000792057990521154;0.0548014973146838
IT1065A;gam((value) ~ dclass + s(t2m) + s(jd, k=11) + s(wspeed) + s(pbl12) + s(tp) + s(ptp) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);5.86434805525731;5.42946660186432;34.3905781132001;29.4791075807601;0.776765118543595;0.792621421261851;0.973826020015396;0.000447075837664224;0.0583447314538117
IT1172A;gam((value) ~ dclass + s(jd, k=11) + s(pbl00) + s(tmin2m) + s(pbl12) + s(tp) + s(pwspeed), gamma=1.4, family=gaussian(link=log), data = tdf);7.09939409112046;7.39924449845225;50.4013964610362;54.7488191478759;0.698274228084359;0.665755141590165;0.965357967667437;0.000582440048931431;0.0586737076762499
IT1177A;gam((value) ~ dclass + s(tmin2m) + s(jd, k=11) + s(pbl00) + s(ptp) + s(pblmax) + s(u10m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);6.87113677247054;6.87112267947772;47.2125205459969;47.212326876433;0.806885116792316;0.813673525066189;0.992372234935164;0.000696849312561336;0.0379987043289464
IT1213A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(tmin2m) + s(nirradiance) + s(tp) + s(wdir) + s(pblmin) + s(rh) + s(pwspeed), gamma=1.4, family=gaussian(link=log), data = tdf);5.15470606642598;5.70457314997778;26.5709946312488;32.5421548234474;0.750109477826629;0.746632567200966;0.904907975460123;0.0035718064243909;0.0852789165022083
IT1214A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(t2m) + s(sp), gamma=1.4, family=gaussian(link=log), data = tdf);7.64588604512291;7.15489043632327;58.4595734150053;51.1924571557901;0.735149536486605;0.752303316518044;0.900611620795107;0.000396927864294624;0.0920678833759829
IT1215A;gam((value) ~ dclass + s(jd, k=11) + s(pblmin) + s(t2m) + s(wdir) + s(sp), gamma=1.4, family=gaussian(link=log), data = tdf);7.71031720563759;7.70696473126161;59.448991411551;59.3973053689103;0.740988353127538;0.745651049337506;0.950457317073171;0.00192263351841144;0.0588902354554691
IT1222A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(sp) + s(v10m) + s(nirradiance) + s(tp) + s(pbl00) + s(tmin2m), gamma=1.4, family=gaussian(link=log), data = tdf);7.25919718861155;6.99572228050686;52.6959438231458;48.94013022598;0.754844257403098;0.768837912940494;0.990091463414634;0.000142694303570743;0.0460433824359993
IT1328A;gam((value) ~ dclass + s(jd, k=11) + s(t2m) + s(u10m) + s(pblmax) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);5.07012010821173;4.72995742122292;25.7061179116929;22.3724972065818;0.808185247944934;0.828610693067759;0.971538461538462;0.000514283953740287;0.0367471221965071
IT1336A;gam((value) ~ dclass + s(jd, k=11) + s(u10m) + s(pblmax) + s(tmin2m) + s(pbl00), gamma=1.4, family=gaussian(link=log), data = tdf);6.98122737912548;5.90170730053589;48.7375357190512;34.8301490611987;0.761612679194009;0.7911001885911;0.987701767870869;0.000292483784008408;0.0367745327482398
IT1340A;gam((value) ~ dclass + s(jd, k=11) + s(u10m) + s(tmin2m) + s(tp) + s(nirradiance), gamma=1.4, family=gaussian(link=log), data = tdf);7.75412709314687;7.12074935017755;60.1264869766744;50.705071308054;0.762776706016877;0.759409643079315;0.980815347721823;0.000820729781894451;0.0453676222105898
IT1453A;gam((value) ~ dclass + s(jd, k=11) + s(pbl00) + s(tp) + s(pblmax) + s(tmin2m) + s(u10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.1972495640932;7.48085533164008;51.8004012878398;55.9631964929278;0.771038588267436;0.759158859271164;0.977099236641221;0.000775137647470983;0.0466034693881509
IT1535A;gam((value) ~ dclass + s(jd, k=11) + s(pblmin) + s(pblmax) + s(tp) + s(tmin2m), gamma=1.4, family=gaussian(link=log), data = tdf);5.62479209741146;6.00805246833473;31.6382861391025;36.096694462263;0.798747768562528;0.792777029515455;0.981366459627329;0.00130361557989405;0.052054150126579
IT1590A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(pbl00) + s(t2m), gamma=1.4, family=gaussian(link=log), data = tdf);7.31759322335768;6.86799196892404;53.5471705825302;47.1693136852051;0.725678775476168;0.73764997753682;0.969907407407407;0.00191828164442295;0.0452607496907603
IT1594A;gam((value) ~ dclass + s(jd, k=11) + s(t2m) + s(pblmax) + s(ptp), gamma=1.4, family=gaussian(link=log), data = tdf);4.12360980533224;4.46281855912293;17.0041578266322;19.9167494916521;0.85609517292332;0.839996794852168;0.957822085889571;0.00598467504390417;0.0433691413396128
IT1596A;gam((value) ~ dclass + s(jd, k=11) + s(wspeed) + s(t2m) + s(pbl00) + s(pblmax) + s(tp) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);4.56603642487105;4.2261353786807;20.8486886332492;17.8602202389366;0.776316074314728;0.789701580555282;0.951426368542791;0.00491892284407387;0.0621362831265324
